study_name,model_type,feature_set,trial_id,val_mae,params,state
ridge__domain_reduced,ridge,domain_reduced,13,28.2422,"{""alpha"": 0.10555340603900455}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,14,28.242,"{""alpha"": 0.05445641112218885}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,15,28.2419,"{""alpha"": 0.011039138369300509}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,16,28.2418,"{""alpha"": 0.001116732751124201}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,17,28.2419,"{""alpha"": 0.033313705281620865}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,18,28.2418,"{""alpha"": 0.0048497281897022775}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,19,28.2428,"{""alpha"": 0.2579772607386127}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,20,28.2419,"{""alpha"": 0.020121008624260344}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,21,28.2418,"{""alpha"": 0.0010520624396722594}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,22,28.2418,"{""alpha"": 0.0011470630649403019}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,23,28.2418,"{""alpha"": 0.0037394879405060117}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,24,28.2418,"{""alpha"": 0.00359298445264409}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,25,28.2418,"{""alpha"": 0.00112709591002927}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,26,28.2419,"{""alpha"": 0.01854078974989932}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,27,28.2418,"{""alpha"": 0.0045534526224173455}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,28,28.242,"{""alpha"": 0.057358816261787494}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,29,28.2426,"{""alpha"": 0.21162414884556197}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,30,28.2418,"{""alpha"": 0.0026461581509338652}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,31,28.2418,"{""alpha"": 0.0010658441287145636}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,32,28.2418,"{""alpha"": 0.0075071299417457426}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,33,28.2418,"{""alpha"": 0.002157911399040983}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,34,28.2418,"{""alpha"": 0.0011444694458819878}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,35,28.2419,"{""alpha"": 0.01649898892785432}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,36,28.2418,"{""alpha"": 0.005974109638350014}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,37,28.2418,"{""alpha"": 0.0021557920018817735}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,38,28.2418,"{""alpha"": 0.0029564756729326554}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,39,28.244,"{""alpha"": 0.5486054780596608}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,40,30.6136,"{""alpha"": 991.2304431814069}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,41,28.2418,"{""alpha"": 0.0010197602550120195}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,42,28.2418,"{""alpha"": 0.0010607092564424935}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,43,28.2419,"{""alpha"": 0.008934372269322309}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,44,28.2418,"{""alpha"": 0.002194079351354796}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,45,28.2418,"{""alpha"": 0.001833395202665057}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,46,28.2419,"{""alpha"": 0.011797849164052337}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,47,28.2418,"{""alpha"": 0.0056192093453594815}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,48,28.5862,"{""alpha"": 70.53362535173834}",COMPLETE
ridge__domain_reduced,ridge,domain_reduced,49,28.2418,"{""alpha"": 0.0010131239639593317}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,0,28.0875,"{""alpha"": 0.0745934328572655, ""l1_ratio"": 0.9056428757689245}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,1,30.432,"{""alpha"": 4.5705630998014515, ""l1_ratio"": 0.588792635777333}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,2,28.1521,"{""alpha"": 0.006026889128682512, ""l1_ratio"": 0.19039506830258235}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,3,28.3459,"{""alpha"": 0.0019517224641449498, ""l1_ratio"": 0.8295585311974416}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,4,28.8059,"{""alpha"": 1.0129197956845732, ""l1_ratio"": 0.6872653200164409}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,5,28.4174,"{""alpha"": 0.001267425589893723, ""l1_ratio"": 0.9229188669457948}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,6,39.31,"{""alpha"": 14.528246637516036, ""l1_ratio"": 0.24110519961044852}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,7,28.1431,"{""alpha"": 0.008111941985431923, ""l1_ratio"": 0.21506405886809044}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,8,28.1343,"{""alpha"": 0.033205591037519584, ""l1_ratio"": 0.522280788469014}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,9,28.412,"{""alpha"": 0.14445251022763064, ""l1_ratio"": 0.3121062261782377}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,10,60.7679,"{""alpha"": 57.23510936899938, ""l1_ratio"": 0.055397464660235485}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,11,28.2583,"{""alpha"": 0.09988151348099307, ""l1_ratio"": 0.48026779060388436}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,12,28.1458,"{""alpha"": 0.07301619300638301, ""l1_ratio"": 0.7375541248888503}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,13,28.1251,"{""alpha"": 0.02044749571764568, ""l1_ratio"": 0.48057061460297307}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,14,28.776,"{""alpha"": 0.5467530386354753, ""l1_ratio"": 0.3916438190782011}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,15,28.1426,"{""alpha"": 0.02533989267880571, ""l1_ratio"": 0.9012287479763417}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,16,28.5078,"{""alpha"": 0.3573504630361766, ""l1_ratio"": 0.7150275654903663}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,17,29.1298,"{""alpha"": 1.7291268484303124, ""l1_ratio"": 0.6075805488202393}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,18,28.16,"{""alpha"": 0.006313486264438953, ""l1_ratio"": 0.42408148086376063}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,19,28.132,"{""alpha"": 0.02162496258477145, ""l1_ratio"": 0.8039542944218661}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,20,28.5341,"{""alpha"": 0.17226300104623252, ""l1_ratio"": 0.07373127596522683}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,21,28.1483,"{""alpha"": 0.017480416893749972, ""l1_ratio"": 0.8303795160407804}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,22,28.1061,"{""alpha"": 0.04372139670859999, ""l1_ratio"": 0.8218263522610114}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,23,28.0842,"{""alpha"": 0.0734508913369577, ""l1_ratio"": 0.9464148785726918}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,24,28.0943,"{""alpha"": 0.06275212239442156, ""l1_ratio"": 0.9462947710997344}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,25,28.2367,"{""alpha"": 0.34485224058548297, ""l1_ratio"": 0.9398051412878029}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,26,28.157,"{""alpha"": 0.1831549402943224, ""l1_ratio"": 0.8772927640259814}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,27,28.8399,"{""alpha"": 2.7615159740375073, ""l1_ratio"": 0.9492424541625003}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,28,28.1309,"{""alpha"": 0.06477318714686435, ""l1_ratio"": 0.7598514857084215}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,29,31.7202,"{""alpha"": 10.420055798976444, ""l1_ratio"": 0.8585950637885518}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,30,28.7538,"{""alpha"": 0.7537558488955943, ""l1_ratio"": 0.6537564840490399}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,31,28.1135,"{""alpha"": 0.053446610652262146, ""l1_ratio"": 0.7851011570636979}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,32,28.2084,"{""alpha"": 0.010281593403530954, ""l1_ratio"": 0.8815552843391887}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,33,28.2669,"{""alpha"": 0.0044142496001239075, ""l1_ratio"": 0.8431156940009701}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,34,28.2879,"{""alpha"": 0.002737485803682838, ""l1_ratio"": 0.7831311158121288}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,35,28.1059,"{""alpha"": 0.04366996565323359, ""l1_ratio"": 0.9016767347638217}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,36,28.189,"{""alpha"": 0.2585199871938781, ""l1_ratio"": 0.9038256432827475}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,37,28.2139,"{""alpha"": 0.01261667457850999, ""l1_ratio"": 0.9289273063563455}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,38,28.1227,"{""alpha"": 0.04001629155745107, ""l1_ratio"": 0.6817033987555026}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,39,28.7133,"{""alpha"": 1.2143304834549713, ""l1_ratio"": 0.8661785374921276}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,40,28.0745,"{""alpha"": 0.10227066884737217, ""l1_ratio"": 0.9448270440514479}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,41,28.0747,"{""alpha"": 0.09318947727858382, ""l1_ratio"": 0.9448129875291078}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,42,28.0778,"{""alpha"": 0.11307059351261263, ""l1_ratio"": 0.9378728419523902}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,43,28.139,"{""alpha"": 0.11682996948666763, ""l1_ratio"": 0.8446271749891868}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,44,28.1143,"{""alpha"": 0.13116682058862805, ""l1_ratio"": 0.8997586783921208}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,45,28.401,"{""alpha"": 0.5061603452974996, ""l1_ratio"": 0.9490523574456772}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,46,28.1507,"{""alpha"": 0.08266878465211211, ""l1_ratio"": 0.7516267782256008}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,47,28.2427,"{""alpha"": 0.21794305306884854, ""l1_ratio"": 0.8034984714634534}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,48,28.1185,"{""alpha"": 0.03138378870470167, ""l1_ratio"": 0.87727502758368}",COMPLETE
elasticnet__set_b_pm25_history,elasticnet,set_b_pm25_history,49,28.0942,"{""alpha"": 0.1136415900025557, ""l1_ratio"": 0.9124472362814626}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,0,29.1308,"{""alpha"": 0.0745934328572655, ""l1_ratio"": 0.9056428757689245}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,1,31.3382,"{""alpha"": 4.5705630998014515, ""l1_ratio"": 0.588792635777333}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,2,30.0015,"{""alpha"": 0.006026889128682512, ""l1_ratio"": 0.19039506830258235}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,3,31.9278,"{""alpha"": 0.0019517224641449498, ""l1_ratio"": 0.8295585311974416}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,4,29.2793,"{""alpha"": 1.0129197956845732, ""l1_ratio"": 0.6872653200164409}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,5,32.4814,"{""alpha"": 0.001267425589893723, ""l1_ratio"": 0.9229188669457948}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,6,38.6574,"{""alpha"": 14.528246637516036, ""l1_ratio"": 0.24110519961044852}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,7,29.809,"{""alpha"": 0.008111941985431923, ""l1_ratio"": 0.21506405886809044}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,8,29.1977,"{""alpha"": 0.033205591037519584, ""l1_ratio"": 0.522280788469014}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,9,29.0813,"{""alpha"": 0.14445251022763064, ""l1_ratio"": 0.3121062261782377}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,10,53.4198,"{""alpha"": 57.65214751161096, ""l1_ratio"": 0.055397464660235485}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,11,29.03,"{""alpha"": 0.09988151348099307, ""l1_ratio"": 0.3629204439671533}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,12,29.1394,"{""alpha"": 0.27403562678437016, ""l1_ratio"": 0.4070544610856886}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,13,29.2213,"{""alpha"": 0.36411068192597834, ""l1_ratio"": 0.36900082868495615}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,14,29.0384,"{""alpha"": 0.057356234613819224, ""l1_ratio"": 0.38848715567088404}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,15,29.2925,"{""alpha"": 0.02533989267880571, ""l1_ratio"": 0.45331445759237377}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,16,29.5224,"{""alpha"": 1.1718558005463406, ""l1_ratio"": 0.5763893724482554}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,17,29.2369,"{""alpha"": 0.020481270530581727, ""l1_ratio"": 0.09669568008494267}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,18,29.323,"{""alpha"": 1.0862289420171258, ""l1_ratio"": 0.6757641369532336}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,19,29.0326,"{""alpha"": 0.06941912673558323, ""l1_ratio"": 0.3429391835346719}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,20,29.9354,"{""alpha"": 0.007407678940865716, ""l1_ratio"": 0.2929697099637434}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,21,29.0088,"{""alpha"": 0.06882392669417388, ""l1_ratio"": 0.46780352855611723}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,22,29.0211,"{""alpha"": 0.1516648503514875, ""l1_ratio"": 0.47685441439898685}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,23,29.0912,"{""alpha"": 0.25494263183846316, ""l1_ratio"": 0.47759852532598557}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,24,28.9275,"{""alpha"": 0.17088098623664638, ""l1_ratio"": 0.6672291814086855}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,25,29.1274,"{""alpha"": 0.5618454247934557, ""l1_ratio"": 0.7001369280849803}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,26,29.5064,"{""alpha"": 2.101622938004412, ""l1_ratio"": 0.7565839443533606}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,27,31.7442,"{""alpha"": 5.01178476918643, ""l1_ratio"": 0.5599048368584387}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,28,28.9567,"{""alpha"": 0.14695561491571482, ""l1_ratio"": 0.6032134252792593}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,29,30.3784,"{""alpha"": 0.01346808411449191, ""l1_ratio"": 0.8416525340538609}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,30,29.0957,"{""alpha"": 0.0469548476662106, ""l1_ratio"": 0.6326263181738031}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,31,29.0113,"{""alpha"": 0.14372868475382486, ""l1_ratio"": 0.4858704787396445}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,32,28.8653,"{""alpha"": 0.1766763549520047, ""l1_ratio"": 0.7537346101409794}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,33,29.0195,"{""alpha"": 0.4080064241358559, ""l1_ratio"": 0.7400969519661029}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,34,28.9243,"{""alpha"": 0.08736819689547133, ""l1_ratio"": 0.8016970822462237}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,35,29.0132,"{""alpha"": 0.6727189055424994, ""l1_ratio"": 0.845320505525983}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,36,29.4683,"{""alpha"": 2.2528159538097534, ""l1_ratio"": 0.7828650700468732}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,37,28.9543,"{""alpha"": 0.16718992877917033, ""l1_ratio"": 0.62552161964379}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,38,32.0331,"{""alpha"": 0.002584600417481393, ""l1_ratio"": 0.8997060819446261}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,39,28.9707,"{""alpha"": 0.23055397698150024, ""l1_ratio"": 0.6500997315451484}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,40,29.4337,"{""alpha"": 0.0357640833611464, ""l1_ratio"": 0.7846351039349928}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,41,28.9386,"{""alpha"": 0.11154425491992515, ""l1_ratio"": 0.6320116130626299}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,42,29.7172,"{""alpha"": 0.019898423602045582, ""l1_ratio"": 0.7024790441112181}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,43,28.9428,"{""alpha"": 0.09070052036064731, ""l1_ratio"": 0.8809881183016232}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,44,28.9457,"{""alpha"": 0.09417797451814085, ""l1_ratio"": 0.9003534600907778}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,45,28.9186,"{""alpha"": 0.5931169600403065, ""l1_ratio"": 0.9450993965275009}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,46,29.048,"{""alpha"": 0.6755674151217861, ""l1_ratio"": 0.8151959796441248}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,47,29.4345,"{""alpha"": 1.7102554794950113, ""l1_ratio"": 0.7332533026812496}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,48,31.7516,"{""alpha"": 12.454803532397177, ""l1_ratio"": 0.9368176628539862}",COMPLETE
elasticnet__group_c_pm25_meteorology,elasticnet,group_c_pm25_meteorology,49,29.6199,"{""alpha"": 4.24340840059329, ""l1_ratio"": 0.8714723614153779}",COMPLETE
elasticnet__group_e_pm25_met_fire,elasticnet,group_e_pm25_met_fire,0,29.1172,"{""alpha"": 0.0745934328572655, ""l1_ratio"": 0.9056428757689245}",COMPLETE
elasticnet__group_e_pm25_met_fire,elasticnet,group_e_pm25_met_fire,1,30.9238,"{""alpha"": 4.5705630998014515, ""l1_ratio"": 0.588792635777333}",COMPLETE
elasticnet__group_e_pm25_met_fire,elasticnet,group_e_pm25_met_fire,2,30.0167,"{""alpha"": 0.006026889128682512, ""l1_ratio"": 0.19039506830258235}",COMPLETE
elasticnet__group_e_pm25_met_fire,elasticnet,group_e_pm25_met_fire,3,32.2736,"{""alpha"": 0.0019517224641449498, ""l1_ratio"": 0.8295585311974416}",COMPLETE
elasticnet__group_e_pm25_met_fire,elasticnet,group_e_pm25_met_fire,4,28.9884,"{""alpha"": 1.0129197956845732, ""l1_ratio"": 0.6872653200164409}",COMPLETE
elasticnet__group_e_pm25_met_fire,elasticnet,group_e_pm25_met_fire,5,32.9686,"{""alpha"": 0.001267425589893723, ""l1_ratio"": 0.9229188669457948}",COMPLETE
elasticnet__group_e_pm25_met_fire,elasticnet,group_e_pm25_met_fire,6,37.0534,"{""alpha"": 14.528246637516036, ""l1_ratio"": 0.24110519961044852}",COMPLETE
elasticnet__group_e_pm25_met_fire,elasticnet,group_e_pm25_met_fire,7,29.8079,"{""alpha"": 0.008111941985431923, ""l1_ratio"": 0.21506405886809044}",COMPLETE
elasticnet__group_e_pm25_met_fire,elasticnet,group_e_pm25_met_fire,8,29.2185,"{""alpha"": 0.033205591037519584, ""l1_ratio"": 0.522280788469014}",COMPLETE
