date,year,eval_fold,scenario_name,pollution_regime,season,ood_score,ood_percentile,ood_status,cf_mean_delta,cf_delta_std,cf_interval_width_90,directional_stability
2023-08-03,2023,2,biomass_median,Low,Monsoon,1.0215433704410426,50.947908299405874,IN_DISTRIBUTION,-0.4308674088208517,0.9181374461954888,2.8745341008922622,0.7666666666666667
2023-08-04,2023,2,biomass_median,Low,Monsoon,1.0818371287571311,53.60083366531377,IN_DISTRIBUTION,-1.6367425751426228,1.439660538975846,4.607719082783517,0.9666666666666667
2023-08-05,2023,2,biomass_median,Low,Monsoon,1.0308827794648132,51.35884229645178,IN_DISTRIBUTION,0.6176555892962642,1.1420312444142944,2.6341901961644227,0.7333333333333333
2023-08-06,2023,2,biomass_median,Low,Monsoon,1.0538390657939738,52.36891889493484,IN_DISTRIBUTION,-1.076781315879474,1.2257652377312276,3.8942946202643856,0.8666666666666667
2023-08-07,2023,2,biomass_median,Moderate,Monsoon,1.013983457990816,50.6152721515959,IN_DISTRIBUTION,0.2796691598163207,0.5691825917693575,1.4521033018626393,0.6666666666666666
2023-08-08,2023,2,biomass_median,Low,Monsoon,1.0011386693956417,50.05010145340823,IN_DISTRIBUTION,-0.022773387912833225,0.2274788674342546,0.7364499259097348,1.0
2023-08-09,2023,2,biomass_median,Low,Monsoon,1.0178326747567934,50.784637689298904,IN_DISTRIBUTION,0.3566534951358662,0.6392725628594598,1.460245512105097,0.7666666666666667
2023-08-10,2023,2,biomass_median,Low,Monsoon,1.0145493009034687,50.64016923975263,IN_DISTRIBUTION,0.2909860180693767,0.4028849443891797,1.1169044760054931,0.8333333333333334
2023-08-11,2023,2,biomass_median,Low,Monsoon,1.0144681353356382,50.636597954768085,IN_DISTRIBUTION,-0.2893627067127653,0.7564809847546342,2.5353045107612298,0.5333333333333333
2023-08-12,2023,2,biomass_median,Low,Monsoon,1.0183882061780316,50.80908107183339,IN_DISTRIBUTION,-0.3677641235606302,0.8883085056518317,2.588022244676784,0.6666666666666666
2023-08-13,2023,2,biomass_median,Low,Monsoon,1.0177140500540922,50.77941820238006,IN_DISTRIBUTION,0.3542810010818454,1.0102851317896178,3.224285962943469,0.7333333333333333
2023-08-14,2023,2,biomass_median,Low,Monsoon,1.0368260298704017,51.62034531429767,IN_DISTRIBUTION,0.7365205974080337,1.2579624038864097,4.203477438020164,0.8
2023-08-15,2023,2,biomass_median,Low,Monsoon,1.0407593139912859,51.793409815616585,IN_DISTRIBUTION,0.8151862798257191,0.8792959550618608,2.8377801307289467,0.8666666666666667
2023-08-16,2023,2,biomass_median,Low,Monsoon,1.0108420706122572,50.477051106939314,IN_DISTRIBUTION,0.21684141224514353,1.051439807218396,3.2716822639525076,0.5666666666666667
2023-08-17,2023,2,biomass_median,Moderate,Monsoon,1.0223793288873972,50.984690471045475,IN_DISTRIBUTION,0.4475865777479439,1.1632339103678053,3.511230960036847,0.7333333333333333
2023-08-18,2023,2,biomass_median,Low,Monsoon,1.0436449537867059,51.92037796661506,IN_DISTRIBUTION,0.872899075734117,1.0608086077580894,3.1640736599137202,0.9
2023-08-19,2023,2,biomass_median,Low,Monsoon,1.0389040564765961,51.711778484970225,IN_DISTRIBUTION,0.7780811295319215,1.2085029299746715,3.4586861702570717,0.7666666666666667
2023-08-20,2023,2,biomass_median,Low,Monsoon,1.022917364704734,51.0083640470083,IN_DISTRIBUTION,0.4583472940946817,1.0264403786279939,2.6616536836492477,0.6
2023-08-21,2023,2,biomass_median,Low,Monsoon,1.0542233438470294,52.3858271292693,IN_DISTRIBUTION,1.08446687694059,1.6083028900229186,4.450247408017116,0.8
2023-08-22,2023,2,biomass_median,Low,Monsoon,1.0307537738273767,51.353166048404574,IN_DISTRIBUTION,0.6150754765475341,1.2714237779983013,4.291252052063578,0.7333333333333333
2023-08-23,2023,2,biomass_median,Low,Monsoon,1.0172359836952074,50.75838328258913,IN_DISTRIBUTION,0.34471967390415015,1.3777550437951718,4.8392941157786495,0.6333333333333333
2023-08-24,2023,2,biomass_median,Low,Monsoon,1.0158333628400655,50.696667964962884,IN_DISTRIBUTION,0.31666725680131147,1.519337599866107,5.209814612654624,0.5
2023-08-25,2023,2,biomass_median,Low,Monsoon,1.0557797707393692,52.45430991253225,IN_DISTRIBUTION,1.1155954147873866,1.0943645314574766,3.2207799667865324,0.9
2023-08-26,2023,2,biomass_median,Low,Monsoon,1.0301167059952623,51.32513506379154,IN_DISTRIBUTION,0.6023341199052472,0.9106214662869044,2.886151491734714,0.7333333333333333
2023-08-27,2023,2,biomass_median,Low,Monsoon,1.0361127522311115,51.58896109816891,IN_DISTRIBUTION,0.72225504462223,1.1542040161799751,3.721937775331912,0.7666666666666667
2023-08-28,2023,2,biomass_median,Low,Monsoon,1.037381337029118,51.644778829281194,IN_DISTRIBUTION,0.7476267405823595,0.8511689213181785,2.831267191465032,0.8666666666666667
2023-08-29,2023,2,biomass_median,Low,Monsoon,1.0150259776421056,50.661143016252645,IN_DISTRIBUTION,-0.3005195528421107,1.136777641071134,3.6255158140236636,0.4666666666666667
2023-08-30,2023,2,biomass_median,Low,Monsoon,1.0203812775341072,50.89677621150072,IN_DISTRIBUTION,0.4076255506821454,1.009953025135333,3.2092469558078656,0.6666666666666666
2023-08-31,2023,2,biomass_median,Low,Monsoon,1.0324182016568295,51.426400872900494,IN_DISTRIBUTION,0.6483640331365886,0.9441934366992745,3.002128427163318,0.7666666666666667
2023-09-01,2023,2,biomass_median,Low,Monsoon,1.0074220012268857,50.326568053982975,IN_DISTRIBUTION,0.14844002453771477,0.9551517137268958,3.13852537859813,0.6
2023-09-02,2023,2,biomass_median,Moderate,Monsoon,1.0025878729868056,50.11386641141945,IN_DISTRIBUTION,-0.05175745973611399,1.471957326403042,4.503213403713442,1.0
2023-09-03,2023,2,biomass_median,Low,Monsoon,1.0311848545872349,51.372133601838335,IN_DISTRIBUTION,-0.6236970917446972,1.2841311327184557,3.585880030335543,0.5666666666666667
2023-09-04,2023,2,biomass_median,Low,Monsoon,1.0238755446922059,51.050523966457064,IN_DISTRIBUTION,-0.47751089384411854,1.5338436931065471,5.24265038997075,0.6666666666666666
2023-09-05,2023,2,biomass_median,Moderate,Monsoon,1.0265469205373996,51.16806450364558,IN_DISTRIBUTION,-0.5309384107479929,0.8180399526995298,2.7074629092181586,0.7333333333333333
2023-09-06,2023,2,biomass_median,Low,Monsoon,1.051650745663267,52.272632809183754,IN_DISTRIBUTION,-1.0330149132653443,1.3046042716984585,4.282536445236391,0.8666666666666667
2023-09-07,2023,2,biomass_median,Moderate,Monsoon,1.0198254311550805,50.87231897082354,IN_DISTRIBUTION,-0.3965086231016104,0.7900996255091318,2.197267548748072,0.7
2023-09-08,2023,2,biomass_median,Low,Monsoon,1.084146421065042,53.702442526861844,IN_DISTRIBUTION,-1.682928421300839,1.5352931874960325,4.570839642222784,1.0
2023-09-09,2023,2,biomass_median,Low,Monsoon,1.0178042167957382,50.78338553901248,IN_DISTRIBUTION,-0.3560843359147626,0.6433320166090064,2.017159940429885,0.6
2023-09-10,2023,2,biomass_median,Low,Monsoon,1.0866244647105494,53.81147644726418,IN_DISTRIBUTION,-1.73248929421099,1.332870557611845,4.004146936384892,0.9666666666666667
2023-09-11,2023,2,biomass_median,Low,Monsoon,1.0131362777716855,50.57799622195416,IN_DISTRIBUTION,-0.2627255554337097,0.48568646459633674,1.351704304029305,0.7333333333333333
2023-09-12,2023,2,biomass_median,Low,Monsoon,1.006274277683506,50.27606821807427,IN_DISTRIBUTION,0.1254855536701238,0.3761520737765938,1.264707764318473,0.6333333333333333
2023-09-13,2023,2,biomass_median,Low,Monsoon,1.0078086884122823,50.34358229014042,IN_DISTRIBUTION,0.1561737682456453,0.493686143413835,1.3075653594801353,0.6
2023-09-14,2023,2,biomass_median,Low,Monsoon,1.0057304079534997,50.25213794995398,IN_DISTRIBUTION,-0.11460815906999121,0.4195649729389823,1.1150159574425582,0.6333333333333333
2023-09-15,2023,2,biomass_median,Low,Monsoon,1.0846121794960688,53.72293589782702,IN_DISTRIBUTION,-1.6922435899213746,1.792232809262877,5.0935862998228,0.8666666666666667
2023-09-16,2023,2,biomass_median,Low,Monsoon,1.1093067855471193,54.809498564073245,IN_DISTRIBUTION,-2.1861357109423847,1.7173549476375822,5.035357170849359,0.9666666666666667
2023-09-17,2023,2,biomass_median,Low,Monsoon,1.00499358435665,50.2197177116926,IN_DISTRIBUTION,0.09987168713300179,0.38359659057017187,1.181430185354007,1.0
2023-09-18,2023,2,biomass_median,Low,Monsoon,1.0087198422930548,50.38367306089441,IN_DISTRIBUTION,0.1743968458610953,0.8357770917738672,2.8387350464665246,0.5666666666666667
2023-09-19,2023,2,biomass_median,Low,Monsoon,1.011577602537492,50.50941451164965,IN_DISTRIBUTION,0.231552050749841,0.5748606448156741,1.5855173201218744,0.6666666666666666
2023-09-20,2023,2,biomass_median,Low,Monsoon,1.0275336354841225,51.211479961301386,IN_DISTRIBUTION,0.5506727096824474,1.2299247066681969,3.6106203643920747,0.7
2023-09-21,2023,2,biomass_median,Low,Monsoon,1.0073423477009344,50.32306329884112,IN_DISTRIBUTION,0.14684695401869022,0.9581469714448003,2.826741065027351,0.5333333333333333
2023-09-22,2023,2,biomass_median,Moderate,Monsoon,1.0412846784642782,51.816525852428235,IN_DISTRIBUTION,0.825693569285562,0.8152950987303712,2.5854763978475424,0.8666666666666667
2023-09-23,2023,2,biomass_median,Low,Monsoon,1.0076498123040538,50.33659174137836,IN_DISTRIBUTION,-0.15299624608107554,1.361747225401513,3.6923691285923788,0.6333333333333333
2023-09-24,2023,2,biomass_median,Low,Monsoon,1.0504759210788612,52.2209405274699,IN_DISTRIBUTION,-1.0095184215772257,1.381417787235296,4.128550610252349,0.8
2023-09-25,2023,2,biomass_median,Low,Monsoon,1.003615988394294,50.15910348934894,IN_DISTRIBUTION,0.07231976788587886,0.6442394096780809,1.942862968439846,1.0
2023-09-26,2023,2,biomass_median,Low,Monsoon,1.0106792615197298,50.469887506868105,IN_DISTRIBUTION,-0.21358523039459362,1.1718608086458633,3.82796772655855,0.5666666666666667
2023-09-27,2023,2,biomass_median,Low,Monsoon,1.0043001304791785,50.18920574108386,IN_DISTRIBUTION,-0.0860026095835714,1.4364329718012143,3.675334349732709,1.0
2023-09-28,2023,2,biomass_median,Low,Monsoon,1.0151823768087798,50.66802457958631,IN_DISTRIBUTION,0.30364753617559376,0.8145400035281508,2.1684123569393488,0.5666666666666667
2023-09-29,2023,2,biomass_median,Low,Monsoon,1.0121782335767837,50.53584227737848,IN_DISTRIBUTION,-0.24356467153567227,1.146937684486517,3.568046534848053,0.5666666666666667
2023-09-30,2023,2,biomass_median,Low,Monsoon,1.0641864201597635,52.824202487029595,IN_DISTRIBUTION,-1.2837284031952703,1.0822389758593365,3.089914450766427,0.9333333333333333
2023-10-01,2023,2,biomass_median,High,Post-Monsoon,1.0867210456897602,53.81572601034945,IN_DISTRIBUTION,-1.7344209137952038,1.6893789396096277,4.890685288249106,0.8666666666666667
2023-10-02,2023,2,biomass_median,High,Post-Monsoon,1.0140644099532177,50.618834037941575,IN_DISTRIBUTION,0.2812881990643514,1.1980886679525307,3.7010971479060935,0.6333333333333333
2023-10-03,2023,2,biomass_median,High,Post-Monsoon,1.1557570503786305,56.85331021665974,IN_DISTRIBUTION,3.115141007572609,3.2584665294782638,8.171563790350326,0.9666666666666667
2023-10-04,2023,2,biomass_median,High,Post-Monsoon,1.0778109883970488,53.42368348947015,IN_DISTRIBUTION,1.5562197679409773,2.901057778104832,7.24539625146173,0.8333333333333334
2023-10-05,2023,2,biomass_median,High,Post-Monsoon,1.028737933630146,51.264469079726425,IN_DISTRIBUTION,-0.5747586726029217,1.4612067555313581,4.710833203042055,0.7
2023-10-06,2023,2,biomass_median,High,Post-Monsoon,1.0347946618948636,51.530965123373996,IN_DISTRIBUTION,-0.6958932378972719,1.1714005790608428,3.8005083230272128,0.7666666666666667
2023-10-07,2023,2,biomass_median,High,Post-Monsoon,1.0224970053269928,50.989868234387686,IN_DISTRIBUTION,-0.4499401065398568,1.5697659910136184,5.17969514038921,0.5666666666666667
2023-10-08,2023,2,biomass_median,High,Post-Monsoon,1.0067446561649516,50.296764871257864,IN_DISTRIBUTION,-0.13489312329903005,1.2826282687554749,3.948012856595277,0.5333333333333333
2023-10-09,2023,2,biomass_median,High,Post-Monsoon,1.0372890377247828,51.64071765989044,IN_DISTRIBUTION,0.7457807544956542,2.071999592492525,4.642634915195527,0.6
2023-10-10,2023,2,biomass_median,High,Post-Monsoon,1.0264460884621733,51.16362789233563,IN_DISTRIBUTION,0.528921769243468,1.311899505279757,4.009537966166475,0.6
2023-10-11,2023,2,biomass_median,High,Post-Monsoon,1.01615285735953,50.71072572381932,IN_DISTRIBUTION,0.3230571471906008,1.6672012958687017,5.580974003657339,0.5666666666666667
2023-10-12,2023,2,biomass_median,Moderate,Post-Monsoon,1.028932313189703,51.27302178034693,IN_DISTRIBUTION,0.5786462637940597,1.615957707267165,4.2331340052143975,0.6333333333333333
2023-10-13,2023,2,biomass_median,High,Post-Monsoon,1.0236191232267657,51.039241421977685,IN_DISTRIBUTION,0.47238246453531285,1.5268499260814228,4.248201250974176,0.7
2023-10-14,2023,2,biomass_median,High,Post-Monsoon,1.0199294598982798,50.87689623552431,IN_DISTRIBUTION,0.39858919796559744,1.06059902129756,3.325933474720318,0.6
2023-10-15,2023,2,biomass_median,High,Post-Monsoon,1.0239597452047609,51.05422878900948,IN_DISTRIBUTION,0.47919490409521664,0.8930236287527992,2.718816622609737,0.6666666666666666
2023-10-16,2023,2,biomass_median,High,Post-Monsoon,1.0510858655218744,52.247778082962476,IN_DISTRIBUTION,-1.0217173104374904,1.3844588595571483,3.806301325288179,0.7333333333333333
2023-10-17,2023,2,biomass_median,High,Post-Monsoon,1.0032250153151856,50.14190067386817,IN_DISTRIBUTION,-0.06450030630371373,0.8904636125489679,2.6388310540717352,1.0
2023-10-18,2023,2,biomass_median,High,Post-Monsoon,1.0700621387064109,53.08273410308208,IN_DISTRIBUTION,1.401242774128219,1.029835461773717,3.2052775958209625,1.0
2023-10-19,2023,2,biomass_median,High,Post-Monsoon,1.0140421087126654,50.61785278335727,IN_DISTRIBUTION,0.2808421742533066,1.2258893672477595,3.5802974973582677,0.6333333333333333
2023-10-20,2023,2,biomass_median,High,Post-Monsoon,1.0017446935043903,50.076766514193174,IN_DISTRIBUTION,0.03489387008780606,0.9379203947035156,2.9307596946836267,1.0
2023-10-21,2023,2,biomass_median,High,Post-Monsoon,1.0394958956430747,51.73781940829528,IN_DISTRIBUTION,-0.7899179128614918,0.6081960977950331,2.0157225202637816,0.9
2023-10-22,2023,2,biomass_median,High,Post-Monsoon,1.0389180698595657,51.712395073820886,IN_DISTRIBUTION,-0.7783613971913127,1.4160670540638645,3.14658088483098,0.7666666666666667
2023-10-23,2023,2,biomass_median,High,Post-Monsoon,1.1425192609906605,56.270847483589066,IN_DISTRIBUTION,-2.8503852198132096,2.0618748077506432,6.74406658281034,0.9666666666666667
2023-10-24,2023,2,biomass_median,High,Post-Monsoon,1.0136487801749359,50.600546327697174,IN_DISTRIBUTION,-0.2729756034987162,1.385246303380412,3.348063719656425,0.6
2023-10-25,2023,2,biomass_median,High,Post-Monsoon,1.0912508882338836,54.01503908229088,IN_DISTRIBUTION,1.8250177646776735,1.7843679342835537,5.249595643735937,0.9333333333333333
2023-10-26,2023,2,biomass_median,High,Post-Monsoon,1.1681198550925727,57.39727362407319,IN_DISTRIBUTION,-3.3623971018514527,2.5113895190414457,7.138909904751641,0.9
2023-10-27,2023,2,biomass_median,High,Post-Monsoon,1.176187065465172,57.75223088046757,IN_DISTRIBUTION,-3.523741309303442,2.302072320744069,6.810291539851218,0.9666666666666667
2023-10-28,2023,2,biomass_median,High,Post-Monsoon,1.0536579827855652,52.36095124256487,IN_DISTRIBUTION,-1.073159655711306,1.6449145845535205,4.563243727166442,0.7333333333333333
2023-10-29,2023,2,biomass_median,High,Post-Monsoon,1.0142928598399266,50.62888583295677,IN_DISTRIBUTION,0.2858571967985322,3.962557641847558,12.225252075922448,0.5333333333333333
2023-10-30,2023,2,biomass_median,High,Post-Monsoon,1.0434611822192978,51.9122920176491,IN_DISTRIBUTION,-0.8692236443859561,2.2655749524484974,7.4224034337990155,0.6666666666666666
2023-10-31,2023,2,biomass_median,High,Post-Monsoon,1.1253344974337536,55.51471788708516,IN_DISTRIBUTION,-2.5066899486750724,1.7836840111850238,5.194725589741914,0.9666666666666667
2023-11-01,2023,2,biomass_median,Extreme,Post-Monsoon,1.0454935873392266,52.00171784292597,IN_DISTRIBUTION,-0.9098717467845309,0.9445600474800311,2.765973471780643,0.8333333333333334
2023-11-02,2023,2,biomass_median,Extreme,Post-Monsoon,1.0212020100921497,50.93288844405459,IN_DISTRIBUTION,0.42404020184299424,1.3194523796409054,4.194607723006859,0.5666666666666667
2023-11-03,2023,2,biomass_median,High,Post-Monsoon,1.0656412673799438,52.88821576471753,IN_DISTRIBUTION,1.312825347598878,1.5988081646964143,4.532607908082425,0.8
2023-11-04,2023,2,biomass_median,Extreme,Post-Monsoon,1.0204971196778065,50.90187326582349,IN_DISTRIBUTION,0.40994239355613143,2.108764602417275,6.8685835820065915,0.6
2023-11-05,2023,2,biomass_median,Extreme,Post-Monsoon,1.0892009726590355,53.92484279699757,IN_DISTRIBUTION,1.784019453180711,2.524438433480313,5.58200907236682,0.8666666666666667
2023-11-06,2023,2,biomass_median,Extreme,Post-Monsoon,1.1174757966933377,55.16893505450686,IN_DISTRIBUTION,2.349515933866754,2.9749740802130136,7.088330891546329,0.8333333333333334
2023-11-07,2023,2,biomass_median,Extreme,Post-Monsoon,1.0036931494488373,50.16249857574884,IN_DISTRIBUTION,0.07386298897674616,1.740265271885137,5.852605594599202,1.0
2023-11-08,2023,2,biomass_median,Extreme,Post-Monsoon,1.0439205343620261,51.93250351192915,IN_DISTRIBUTION,0.8784106872405223,1.0641137630681892,2.8719748589223153,0.8
2023-11-09,2023,2,biomass_median,High,Post-Monsoon,1.0316982479300505,51.39472290892222,IN_DISTRIBUTION,0.6339649586010088,0.872837091126767,2.7209121711013156,0.7666666666666667
2023-11-10,2023,2,biomass_median,High,Post-Monsoon,1.028949135303081,51.273761953335566,IN_DISTRIBUTION,-0.5789827060616214,1.6554989288474766,4.158070756215594,0.6333333333333333
2023-11-11,2023,2,biomass_median,Extreme,Post-Monsoon,1.0318545416012317,51.401599830454195,IN_DISTRIBUTION,-0.6370908320246352,1.9177615964715502,6.103048044613552,0.7
2023-11-12,2023,2,biomass_median,Extreme,Post-Monsoon,1.0345515011390516,51.52026605011827,IN_DISTRIBUTION,0.6910300227810334,2.132676059222486,6.508605001622914,0.6
2023-11-13,2023,2,biomass_median,Extreme,Post-Monsoon,1.0788714474941636,53.4703436897432,IN_DISTRIBUTION,1.577428949883273,1.9161127073280673,5.362297801633015,0.8333333333333334
2023-11-14,2023,2,biomass_median,Extreme,Post-Monsoon,1.038292843897644,51.68488513149633,IN_DISTRIBUTION,0.7658568779528783,1.9777364457033262,6.2406388186704715,0.6333333333333333
2023-11-15,2023,2,biomass_median,Extreme,Post-Monsoon,1.003832555453297,50.16863243994507,IN_DISTRIBUTION,0.07665110906594161,1.131479636856221,3.4225365168901556,1.0
2023-11-16,2023,2,biomass_median,Extreme,Post-Monsoon,1.003986602959985,50.17541053023935,IN_DISTRIBUTION,-0.07973205919970307,1.842240202362962,6.182312183904742,1.0
2023-11-17,2023,2,biomass_median,Extreme,Post-Monsoon,1.0578652349058393,52.546070335856925,IN_DISTRIBUTION,-1.1573046981167845,1.7231590876974343,5.020211911380883,0.8333333333333334
2023-11-18,2023,2,biomass_median,Extreme,Post-Monsoon,1.1358169043273643,55.97594379040403,IN_DISTRIBUTION,2.7163380865472866,2.514326053824635,5.260876347919936,0.9666666666666667
2023-11-19,2023,2,biomass_median,Extreme,Post-Monsoon,1.0943731741700335,54.152419663481474,IN_DISTRIBUTION,-1.8874634834006714,2.239015118382161,6.636952765053972,0.9
2023-11-20,2023,2,biomass_median,High,Post-Monsoon,1.0268043279766603,51.17939043097306,IN_DISTRIBUTION,0.5360865595332077,1.5381907630814402,4.296765211637858,0.6
2023-11-21,2023,2,biomass_median,Extreme,Post-Monsoon,1.0444945473418876,51.95776008304305,IN_DISTRIBUTION,-0.8898909468377506,1.9798368794660555,4.883853454127856,0.6
2023-11-22,2023,2,biomass_median,Extreme,Post-Monsoon,1.0124857806057028,50.54937434665093,IN_DISTRIBUTION,0.24971561211405818,2.2953730679627506,7.150086665295524,0.6
2023-11-23,2023,2,biomass_median,Extreme,Post-Monsoon,1.0131205143336863,50.5773026306822,IN_DISTRIBUTION,0.2624102866737265,2.257353753250976,6.461888869434054,0.43333333333333335
2023-11-24,2023,2,biomass_median,Extreme,Post-Monsoon,1.0726991579988616,53.19876295194991,IN_DISTRIBUTION,-1.4539831599772308,2.1151892331898567,5.198278951064255,0.8
2023-11-25,2023,2,biomass_median,Extreme,Post-Monsoon,1.0033958919437607,50.14941924552547,IN_DISTRIBUTION,-0.06791783887521395,2.2057017930490406,5.640234637036981,1.0
2023-11-26,2023,2,biomass_median,Extreme,Post-Monsoon,1.0742848683626067,53.268534207954694,IN_DISTRIBUTION,-1.485697367252135,2.7796959498172056,7.7414809207188195,0.7333333333333333
2023-11-27,2023,2,biomass_median,Extreme,Post-Monsoon,1.0748251711156596,53.292307529089015,IN_DISTRIBUTION,-1.49650342231319,1.3668436547186047,3.8905298967203237,0.9
2023-11-28,2023,2,biomass_median,High,Post-Monsoon,1.0721550808775915,53.17482355861402,IN_DISTRIBUTION,-1.4431016175518276,1.2483979145374715,3.787573375185768,0.9
2023-11-29,2023,2,biomass_median,High,Post-Monsoon,1.1754824802000332,57.72122912880146,IN_DISTRIBUTION,-3.509649604000663,2.8310822757189484,8.85371565523959,1.0
2023-11-30,2023,2,biomass_median,Extreme,Post-Monsoon,1.1157047964896702,55.09101104554549,IN_DISTRIBUTION,2.3140959297934063,2.077281045185489,4.279200747715776,0.9666666666666667
2023-12-01,2023,2,biomass_median,Extreme,Winter,1.0769863554736916,53.387399640842425,IN_DISTRIBUTION,1.53972710947383,1.9006862363593071,3.4457283574655144,0.8666666666666667
2023-12-02,2023,2,biomass_median,Extreme,Winter,1.0944702561583237,54.15669127096624,IN_DISTRIBUTION,-1.8894051231664737,1.8234452305489248,4.738865676787076,0.9
2023-12-03,2023,2,biomass_median,Extreme,Winter,1.0496255463939823,52.183524041335225,IN_DISTRIBUTION,-0.9925109278796469,1.4403611560857819,4.339500553584507,0.8
2023-12-04,2023,2,biomass_median,Extreme,Winter,1.0090043019181025,50.39618928439651,IN_DISTRIBUTION,0.18008603836205073,1.1483695823977844,3.633062117384739,0.5333333333333333
2023-12-05,2023,2,biomass_median,Extreme,Winter,1.0066667572517505,50.293337319077025,IN_DISTRIBUTION,-0.13333514503501173,1.2901748873044754,4.167015998337204,0.5
2023-12-06,2023,2,biomass_median,Extreme,Winter,1.0152442503545769,50.67074701560138,IN_DISTRIBUTION,0.30488500709153643,0.8926010968844245,2.854220268075769,0.6333333333333333
2023-12-07,2023,2,biomass_median,Extreme,Winter,1.0484148677800573,52.130254182322524,IN_DISTRIBUTION,-0.968297355601147,1.1268029466526486,3.4168012287467833,0.8666666666666667
2023-12-08,2023,2,biomass_median,Extreme,Winter,1.0029120635013287,50.128130794058464,IN_DISTRIBUTION,-0.058241270026574435,0.6607510460890573,1.9011615804269095,1.0
2023-12-09,2023,2,biomass_median,High,Winter,1.0280086960436632,51.23238262592118,IN_DISTRIBUTION,0.5601739208732652,1.288005852411081,4.03648496506019,0.7
2023-12-10,2023,2,biomass_median,Extreme,Winter,1.002568907277297,50.11303192020106,IN_DISTRIBUTION,-0.05137814554593755,1.3220712227924363,3.7781912609205417,1.0
2023-12-11,2023,2,biomass_median,Extreme,Winter,1.00298642398456,50.13140265532065,IN_DISTRIBUTION,0.05972847969120305,0.6031732434094503,2.052210775202121,1.0
2023-12-12,2023,2,biomass_median,Extreme,Winter,1.0186536968406572,50.82076266098891,IN_DISTRIBUTION,0.3730739368131424,0.9920518643591534,3.1500532937071277,0.6333333333333333
2023-12-13,2023,2,biomass_median,Extreme,Winter,1.0083299992495318,50.366519966979396,IN_DISTRIBUTION,0.16659998499063514,0.6405105082020676,2.3119085583926533,0.6666666666666666
2023-12-14,2023,2,biomass_median,High,Winter,1.2306523474571835,60.148703288116074,IN_DISTRIBUTION,-4.613046949143669,2.7182018371769923,7.487763832163279,0.9666666666666667
2023-12-15,2023,2,biomass_median,Extreme,Winter,1.0624689844639275,52.74863531641281,IN_DISTRIBUTION,1.2493796892785496,2.235400093595335,6.423633855639006,0.6666666666666666
2023-12-16,2023,2,biomass_median,High,Winter,1.0215871754833892,50.949835721269125,IN_DISTRIBUTION,0.43174350966778263,0.6540056945073812,2.195390659352211,0.8
2023-12-17,2023,2,biomass_median,Extreme,Winter,1.0003003812864435,50.013216776603514,IN_DISTRIBUTION,0.006007625728869925,1.1123709265413142,3.626649074943739,1.0
2023-12-18,2023,2,biomass_median,Extreme,Winter,1.0070005715470305,50.30802514806934,IN_DISTRIBUTION,0.14001143094060922,1.8100512125216814,4.891163643782432,0.5333333333333333
2023-12-19,2023,2,biomass_median,Extreme,Winter,1.0362144582377981,51.59343616246312,IN_DISTRIBUTION,0.7242891647559626,2.8380889696499993,7.099134886837529,0.5666666666666667
2023-12-20,2023,2,biomass_median,Extreme,Winter,1.0064456121035685,50.283606932557014,IN_DISTRIBUTION,0.12891224207137006,1.7510232414947526,5.2682000260654,0.6
2023-12-21,2023,2,biomass_median,High,Winter,1.0206787028620306,50.909862925929346,IN_DISTRIBUTION,-0.4135740572406121,1.1699324334063896,3.86713899503453,0.6333333333333333
2023-12-22,2023,2,biomass_median,Extreme,Winter,1.0643812328896698,52.83277424714547,IN_DISTRIBUTION,1.2876246577933954,1.4430045106707547,4.904244353999068,0.8333333333333334
2023-12-23,2023,2,biomass_median,Extreme,Winter,1.0188825685180527,50.830833014794315,IN_DISTRIBUTION,0.3776513703610533,0.7531216860836092,2.2415419572713455,0.6666666666666666
2023-12-24,2023,2,biomass_median,High,Winter,1.0832161573107422,53.66151092167266,IN_DISTRIBUTION,1.6643231462148445,2.0573773429390663,6.408330144159072,0.8
2023-12-25,2023,2,biomass_median,Extreme,Winter,1.086110550210711,53.78886420927128,IN_DISTRIBUTION,1.7222110042142182,2.37279189324737,7.045849601844143,0.6666666666666666
2023-12-26,2023,2,biomass_median,Extreme,Winter,1.1887711380390458,58.30593007371802,IN_DISTRIBUTION,-3.7754227607809154,2.893364568723658,7.455003536838592,0.9666666666666667
2023-12-27,2023,2,biomass_median,Extreme,Winter,1.0934776196771874,54.11301526579624,IN_DISTRIBUTION,-1.869552393543748,1.9801112215573324,5.8314580512099505,0.8666666666666667
2023-12-28,2023,2,biomass_median,Extreme,Winter,1.0218512301813334,50.96145412797866,IN_DISTRIBUTION,-0.43702460362666595,1.4420961023212253,4.638171531088712,0.6666666666666666
2023-12-29,2023,2,biomass_median,High,Winter,1.0233423037124272,51.027061363346796,IN_DISTRIBUTION,-0.46684607424854413,0.6068730577684679,1.6858028441905797,0.7666666666666667
2023-12-30,2023,2,biomass_median,Extreme,Winter,1.011401943978961,50.50168553507429,IN_DISTRIBUTION,0.22803887957922106,0.4799077880963679,1.6009956371434182,0.6666666666666666
2023-12-31,2023,2,biomass_median,High,Winter,1.0781140422478832,53.43701785890686,IN_DISTRIBUTION,-1.5622808449576637,1.3231983822880213,4.115614094857301,0.8666666666666667
2023-01-01,2023,2,biomass_high,High,Winter,1.0189324819847128,50.833029207327364,IN_DISTRIBUTION,-0.37864963969425486,0.8941783696880257,2.6279606640737727,0.7
