isolation_pass,max_untargeted_diff,bounds_pass,out_of_bounds_count,overall_plausibility_pass,date,scenario
False,30.964999999999577,True,0,False,2022-02-28,combined_all_favorable
False,45.00000000004262,True,0,False,2022-03-01,combined_all_favorable
False,44.000000000042505,True,0,False,2022-03-02,combined_all_favorable
False,27.142857142991595,True,0,False,2022-03-03,combined_all_favorable
False,22.31362637362649,True,0,False,2022-03-04,combined_all_favorable
False,28.666666666709055,True,0,False,2022-03-05,combined_all_favorable
False,22.227692307692422,True,0,False,2022-03-06,combined_all_favorable
False,20.321373626373756,True,0,False,2022-03-07,combined_all_favorable
False,189.00000000004349,True,0,False,2022-03-08,combined_all_favorable
False,157.00000000004414,True,0,False,2022-03-09,combined_all_favorable
False,69.00000000004547,True,0,False,2022-03-10,combined_all_favorable
False,46.238095238229356,True,0,False,2022-03-11,combined_all_favorable
False,46.238095238229356,True,0,False,2022-03-12,combined_all_favorable
False,39.57142857156236,True,0,False,2022-03-13,combined_all_favorable
False,24.904761904895082,True,0,False,2022-03-14,combined_all_favorable
False,19.999999999864812,True,0,False,2022-03-15,combined_all_favorable
False,17.94547619047619,True,0,False,2022-03-16,combined_all_favorable
False,38.00000000004411,True,0,False,2022-03-17,combined_all_favorable
False,25.523333333333287,True,0,False,2022-03-18,combined_all_favorable
False,29.543333333333305,True,0,False,2022-03-19,combined_all_favorable
False,15.999999999956856,True,0,False,2022-03-20,combined_all_favorable
False,15.0,True,0,False,2022-03-21,combined_all_favorable
False,19.98076923075733,True,0,False,2022-03-22,combined_all_favorable
False,20.090659340647388,True,0,False,2022-03-23,combined_all_favorable
False,15.799450549438838,True,0,False,2022-03-24,combined_all_favorable
False,18.744505494493705,True,0,False,2022-03-25,combined_all_favorable
False,18.085164835153176,True,0,False,2022-03-26,combined_all_favorable
False,18.59615384614212,True,0,False,2022-03-27,combined_all_favorable
False,22.38095238081683,True,0,False,2022-03-28,combined_all_favorable
False,24.923333333333222,True,0,False,2022-03-29,combined_all_favorable
False,22.761904761769117,True,0,False,2022-03-30,combined_all_favorable
False,27.523809523674238,True,0,False,2022-03-31,combined_all_favorable
False,45.00000000004161,True,0,False,2022-04-01,combined_all_favorable
False,7910.000000000023,True,0,False,2022-04-02,combined_all_favorable
False,5730.000000000011,True,0,False,2022-04-03,combined_all_favorable
False,5784.000000000173,True,0,False,2022-04-04,combined_all_favorable
False,6484.000000000187,True,0,False,2022-04-05,combined_all_favorable
False,5412.596153846149,True,0,False,2022-04-06,combined_all_favorable
False,5560.854395604388,True,0,False,2022-04-07,combined_all_favorable
False,5251.5851648351545,True,0,False,2022-04-08,combined_all_favorable
False,5131.585164835151,True,0,False,2022-04-09,combined_all_favorable
False,4613.607142857128,True,0,False,2022-04-10,combined_all_favorable
False,4108.832417582399,True,0,False,2022-04-11,combined_all_favorable
False,4842.692528735663,True,0,False,2022-04-12,combined_all_favorable
False,4840.254597701178,True,0,False,2022-04-13,combined_all_favorable
False,4832.369540229911,True,0,False,2022-04-14,combined_all_favorable
False,4828.720114942552,True,0,False,2022-04-15,combined_all_favorable
False,4686.09942528738,True,0,False,2022-04-16,combined_all_favorable
False,4544.461494252896,True,0,False,2022-04-17,combined_all_favorable
False,4521.6994252873765,True,0,False,2022-04-18,combined_all_favorable
False,4370.5270114942705,True,0,False,2022-04-19,combined_all_favorable
False,4168.504022988521,True,0,False,2022-04-20,combined_all_favorable
False,4009.4270114942665,True,0,False,2022-04-21,combined_all_favorable
False,3789.0316091954146,True,0,False,2022-04-22,combined_all_favorable
False,3681.9235632183995,True,0,False,2022-04-23,combined_all_favorable
False,3436.297126436789,True,0,False,2022-04-24,combined_all_favorable
False,3276.9959770114983,True,0,False,2022-04-25,combined_all_favorable
False,3132.9408045977016,True,0,False,2022-04-26,combined_all_favorable
False,2823.1695402298838,True,0,False,2022-04-27,combined_all_favorable
False,2498.9959770114897,True,0,False,2022-04-28,combined_all_favorable
False,2094.7201149425223,True,0,False,2022-04-29,combined_all_favorable
False,1722.300574712634,True,0,False,2022-04-30,combined_all_favorable
False,1365.1063218390684,True,0,False,2022-05-01,combined_all_favorable
False,1297.731609195391,True,0,False,2022-05-02,combined_all_favorable
False,1430.2683908045851,True,0,False,2022-05-03,combined_all_favorable
False,1387.4097701149303,True,0,False,2022-05-04,combined_all_favorable
False,1412.595977011482,True,0,False,2022-05-05,combined_all_favorable
False,1391.0959770114825,True,0,False,2022-05-06,combined_all_favorable
False,1498.8522988505622,True,0,False,2022-05-07,combined_all_favorable
False,1693.999999999991,True,0,False,2022-05-08,combined_all_favorable
False,1647.1063218390652,True,0,False,2022-05-09,combined_all_favorable
False,1673.8373563218222,True,0,False,2022-05-10,combined_all_favorable
False,1690.5729885057306,True,0,False,2022-05-11,combined_all_favorable
False,1516.513218390789,True,0,False,2022-05-12,combined_all_favorable
False,1531.854597701134,True,0,False,2022-05-13,combined_all_favorable
False,1928.8095238097385,True,0,False,2022-05-14,combined_all_favorable
False,1652.1821839080321,True,0,False,2022-05-15,combined_all_favorable
False,1574.2005494505202,True,0,False,2022-05-16,combined_all_favorable
False,1425.0576923076649,True,0,False,2022-05-17,combined_all_favorable
False,1429.9807692307415,True,0,False,2022-05-18,combined_all_favorable
False,1954.6666666666765,True,0,False,2022-05-19,combined_all_favorable
False,2360.0000000000173,True,0,False,2022-05-20,combined_all_favorable
False,5484.000000000013,True,0,False,2022-05-21,combined_all_favorable
False,4087.6666666666724,True,0,False,2022-05-22,combined_all_favorable
False,2036.8095238097278,True,0,False,2022-05-23,combined_all_favorable
False,2898.1428571430665,True,0,False,2022-05-24,combined_all_favorable
False,2835.2857142859216,True,0,False,2022-05-25,combined_all_favorable
False,5317.000000000007,True,0,False,2022-05-26,combined_all_favorable
False,2996.238095238302,True,0,False,2022-05-27,combined_all_favorable
False,2584.0000000000196,True,0,False,2022-05-28,combined_all_favorable
False,2335.8095238097285,True,0,False,2022-05-29,combined_all_favorable
False,2792.9523809525913,True,0,False,2022-05-30,combined_all_favorable
False,2264.634615384593,True,0,False,2022-05-31,combined_all_favorable
False,2220.903846153824,True,0,False,2022-06-01,combined_all_favorable
False,4670.000000000017,True,0,False,2022-06-02,combined_all_favorable
False,4502.666666666863,True,0,False,2022-06-03,combined_all_favorable
False,5351.23809523828,True,0,False,2022-06-04,combined_all_favorable
False,5668.5714285716,True,0,False,2022-06-05,combined_all_favorable
False,4948.749999999997,True,0,False,2022-06-06,combined_all_favorable
False,4231.711538461543,True,0,False,2022-06-07,combined_all_favorable
False,4296.903846153854,True,0,False,2022-06-08,combined_all_favorable
False,4462.046703296713,True,0,False,2022-06-09,combined_all_favorable
False,4671.4697802197925,True,0,False,2022-06-10,combined_all_favorable
False,4154.3324175824355,True,0,False,2022-06-11,combined_all_favorable
False,4067.3178160919683,True,0,False,2022-06-12,combined_all_favorable
False,4295.54770114944,True,0,False,2022-06-13,combined_all_favorable
False,4412.4580459770295,True,0,False,2022-06-14,combined_all_favorable
False,4448.530459770134,True,0,False,2022-06-15,combined_all_favorable
False,4483.578735632206,True,0,False,2022-06-16,combined_all_favorable
False,4346.84770114945,True,0,False,2022-06-17,combined_all_favorable
False,4460.168390804623,True,0,False,2022-06-18,combined_all_favorable
False,4537.271839080487,True,0,False,2022-06-19,combined_all_favorable
False,3958.9166666666983,True,0,False,2022-06-20,combined_all_favorable
False,3858.8201149425627,True,0,False,2022-06-21,combined_all_favorable
False,3749.6522988506113,True,0,False,2022-06-22,combined_all_favorable
False,2976.651149425328,True,0,False,2022-06-23,combined_all_favorable
False,2766.507471264411,True,0,False,2022-06-24,combined_all_favorable
False,2786.130459770159,True,0,False,2022-06-25,combined_all_favorable
False,2759.906321839126,True,0,False,2022-06-26,combined_all_favorable
False,2300.1166666667154,True,0,False,2022-06-27,combined_all_favorable
False,1858.199425287408,True,0,False,2022-06-28,combined_all_favorable
False,1004.6454022989055,True,0,False,2022-06-29,combined_all_favorable
False,463.47873563224186,True,0,False,2022-06-30,combined_all_favorable
False,66.00000000004658,True,0,False,2022-07-01,combined_all_favorable
False,38.80999999999983,True,0,False,2022-07-02,combined_all_favorable
False,23.26333333333321,True,0,False,2022-07-03,combined_all_favorable
False,12.596153846114426,True,0,False,2022-07-04,combined_all_favorable
False,14.285714285846105,True,0,False,2022-07-05,combined_all_favorable
False,11.0,True,0,False,2022-07-06,combined_all_favorable
False,13.0,True,0,False,2022-07-07,combined_all_favorable
False,129.00000000004667,True,0,False,2022-07-08,combined_all_favorable
False,132.00000000004766,True,0,False,2022-07-09,combined_all_favorable
False,94.00000000004799,True,0,False,2022-07-10,combined_all_favorable
False,85.00000000004505,True,0,False,2022-07-11,combined_all_favorable
False,85.00000000004505,True,0,False,2022-07-12,combined_all_favorable
False,81.00000000004569,True,0,False,2022-07-13,combined_all_favorable
False,51.57142857155883,True,0,False,2022-07-14,combined_all_favorable
False,21.57142857155982,True,0,False,2022-07-15,combined_all_favorable
False,16.903846153884814,True,0,False,2022-07-16,combined_all_favorable
False,19.145604395642906,True,0,False,2022-07-17,combined_all_favorable
False,38.00000000004688,True,0,False,2022-07-18,combined_all_favorable
False,54.66666666671409,True,0,False,2022-07-19,combined_all_favorable
False,28.68406593410596,True,0,False,2022-07-20,combined_all_favorable
False,17.73901098905145,True,0,False,2022-07-21,combined_all_favorable
False,14.442307692348088,True,0,False,2022-07-22,combined_all_favorable
False,17.293956043996552,True,0,False,2022-07-23,combined_all_favorable
False,24.047619047493956,True,0,False,2022-07-24,combined_all_favorable
False,32.00000000004819,True,0,False,2022-07-25,combined_all_favorable
False,16.0000000000473,True,0,False,2022-07-26,combined_all_favorable
False,13.999999999953832,True,0,False,2022-07-27,combined_all_favorable
False,15.904761904890407,True,0,False,2022-07-28,combined_all_favorable
False,9.999999999954408,True,0,False,2022-07-29,combined_all_favorable
False,29.00000000004411,True,0,False,2022-07-30,combined_all_favorable
False,30.000000000044224,True,0,False,2022-07-31,combined_all_favorable
False,22.70054945058927,True,0,False,2022-08-01,combined_all_favorable
False,18.991758241797726,True,0,False,2022-08-02,combined_all_favorable
False,18.101666666666173,True,0,False,2022-08-03,combined_all_favorable
False,46.6666666667134,True,0,False,2022-08-04,combined_all_favorable
False,46.66666666671408,True,0,False,2022-08-05,combined_all_favorable
False,21.21309523809469,True,0,False,2022-08-06,combined_all_favorable
False,31.285714285843206,True,0,False,2022-08-07,combined_all_favorable
False,18.024725274764528,True,0,False,2022-08-08,combined_all_favorable
False,21.29395604399548,True,0,False,2022-08-09,combined_all_favorable
False,21.980769230808853,True,0,False,2022-08-10,combined_all_favorable
False,21.047619047492702,True,0,False,2022-08-11,combined_all_favorable
False,21.40934065938093,True,0,False,2022-08-12,combined_all_favorable
False,39.94119047619046,True,0,False,2022-08-13,combined_all_favorable
False,27.047619047492702,True,0,False,2022-08-14,combined_all_favorable
False,25.523809523682793,True,0,False,2022-08-15,combined_all_favorable
False,24.190476190349656,True,0,False,2022-08-16,combined_all_favorable
False,54.00000000004685,True,0,False,2022-08-17,combined_all_favorable
False,54.00000000004685,True,0,False,2022-08-18,combined_all_favorable
False,71.24333333333342,True,0,False,2022-08-19,combined_all_favorable
False,25.332802197802287,True,0,False,2022-08-20,combined_all_favorable
False,22.74452380952342,True,0,False,2022-08-21,combined_all_favorable
False,40.000000000045254,True,0,False,2022-08-22,combined_all_favorable
False,70.66666666671237,True,0,False,2022-08-23,combined_all_favorable
False,114.85000000000001,True,0,False,2022-08-24,combined_all_favorable
False,59.17000000000016,True,0,False,2022-08-25,combined_all_favorable
False,147.18333333333334,True,0,False,2022-08-26,combined_all_favorable
False,62.00000000004627,True,0,False,2022-08-27,combined_all_favorable
False,96.00000000004559,True,0,False,2022-08-28,combined_all_favorable
False,88.00000000004582,True,0,False,2022-08-29,combined_all_favorable
False,46.666666666712004,True,0,False,2022-08-30,combined_all_favorable
False,22.14285714298837,True,0,False,2022-08-31,combined_all_favorable
False,77.00000000004611,True,0,False,2022-09-01,combined_all_favorable
False,65.00000000004405,True,0,False,2022-09-02,combined_all_favorable
False,27.476190476325144,True,0,False,2022-09-03,combined_all_favorable
False,54.6666666667106,True,0,False,2022-09-04,combined_all_favorable
False,40.00000000004517,True,0,False,2022-09-05,combined_all_favorable
False,28.904761904895096,True,0,False,2022-09-06,combined_all_favorable
False,26.476190476323765,True,0,False,2022-09-07,combined_all_favorable
False,16.79395604399432,True,0,False,2022-09-08,combined_all_favorable
False,16.216666666667162,True,0,False,2022-09-09,combined_all_favorable
False,29.523809523679645,True,0,False,2022-09-10,combined_all_favorable
False,13.428571428440275,True,0,False,2022-09-11,combined_all_favorable
False,90.00000000004641,True,0,False,2022-09-12,combined_all_favorable
False,104.00000000004721,True,0,False,2022-09-13,combined_all_favorable
False,38.89333333333336,True,0,False,2022-09-14,combined_all_favorable
False,37.88000000000042,True,0,False,2022-09-15,combined_all_favorable
False,27.8854761904757,True,0,False,2022-09-16,combined_all_favorable
False,39.02333333333358,True,0,False,2022-09-17,combined_all_favorable
False,23.950238095237573,True,0,False,2022-09-18,combined_all_favorable
False,30.454523809523337,True,0,False,2022-09-19,combined_all_favorable
False,36.47166666666625,True,0,False,2022-09-20,combined_all_favorable
False,37.00000000004542,True,0,False,2022-09-21,combined_all_favorable
False,17.13939560439553,True,0,False,2022-09-22,combined_all_favorable
False,18.99999999995527,True,0,False,2022-09-23,combined_all_favorable
False,18.999999999954817,True,0,False,2022-09-24,combined_all_favorable
False,16.61324175824177,True,0,False,2022-09-25,combined_all_favorable
False,25.04761904748603,True,0,False,2022-09-26,combined_all_favorable
False,24.523809523677585,True,0,False,2022-09-27,combined_all_favorable
False,18.333333333202674,True,0,False,2022-09-28,combined_all_favorable
False,13.761904761775284,True,0,False,2022-09-29,combined_all_favorable
False,82.00000000004691,True,0,False,2022-09-30,combined_all_favorable
False,61.000000000046114,True,0,False,2022-10-01,combined_all_favorable
False,45.00000000004587,True,0,False,2022-10-02,combined_all_favorable
False,20.352142857142624,True,0,False,2022-10-03,combined_all_favorable
False,17.999999999951747,True,0,False,2022-10-04,combined_all_favorable
False,13.206043956004216,True,0,False,2022-10-05,combined_all_favorable
False,13.865384615344542,True,0,False,2022-10-06,combined_all_favorable
False,22.00000000004622,True,0,False,2022-10-07,combined_all_favorable
False,24.00000000004588,True,0,False,2022-10-08,combined_all_favorable
False,31.666666666712665,True,0,False,2022-10-09,combined_all_favorable
False,16.176923076923256,True,0,False,2022-10-10,combined_all_favorable
False,22.666666666713013,True,0,False,2022-10-11,combined_all_favorable
False,30.000000000046462,True,0,False,2022-10-12,combined_all_favorable
False,37.00000000004725,True,0,False,2022-10-13,combined_all_favorable
False,37.00000000004725,True,0,False,2022-10-14,combined_all_favorable
False,16.000000000046235,True,0,False,2022-10-15,combined_all_favorable
False,125446.66666666663,True,0,False,2022-10-16,combined_all_favorable
False,109683.99999999993,True,0,False,2022-10-17,combined_all_favorable
False,73525.90476190503,True,0,False,2022-10-18,combined_all_favorable
False,66341.61904761934,True,0,False,2022-10-19,combined_all_favorable
False,61178.904761905076,True,0,False,2022-10-20,combined_all_favorable
False,50748.333333333685,True,0,False,2022-10-21,combined_all_favorable
False,47870.17307692304,True,0,False,2022-10-22,combined_all_favorable
False,45680.17307692304,True,0,False,2022-10-23,combined_all_favorable
False,43674.37087912084,True,0,False,2022-10-24,combined_all_favorable
False,43602.26098901093,True,0,False,2022-10-25,combined_all_favorable
False,54237.14560439552,True,0,False,2022-10-26,combined_all_favorable
False,96966.9523809528,True,0,False,2022-10-27,combined_all_favorable
False,121618.66666666645,True,0,False,2022-10-28,combined_all_favorable
False,120490.66666666645,True,0,False,2022-10-29,combined_all_favorable
False,70879.58333333327,True,0,False,2022-10-30,combined_all_favorable
False,86308.3235632183,True,0,False,2022-10-31,combined_all_favorable
False,89516.99999999983,True,0,False,2022-11-01,combined_all_favorable
False,86607.35804597691,True,0,False,2022-11-02,combined_all_favorable
False,150948.9999999998,True,0,False,2022-11-03,combined_all_favorable
False,293396.99999999977,True,0,False,2022-11-04,combined_all_favorable
False,327652.66666666645,True,0,False,2022-11-05,combined_all_favorable
False,165565.9523809529,True,0,False,2022-11-06,combined_all_favorable
False,133916.2380952385,True,0,False,2022-11-07,combined_all_favorable
False,149504.8095238099,True,0,False,2022-11-08,combined_all_favorable
False,154286.95238095272,True,0,False,2022-11-09,combined_all_favorable
False,108012.85439560426,True,0,False,2022-11-10,combined_all_favorable
False,107531.12362637348,True,0,False,2022-11-11,combined_all_favorable
False,101889.40934065921,True,0,False,2022-11-12,combined_all_favorable
False,102003.86538461526,True,0,False,2022-11-13,combined_all_favorable
False,78065.87087912078,True,0,False,2022-11-14,combined_all_favorable
False,77515.58516483505,True,0,False,2022-11-15,combined_all_favorable
False,79534.56868131857,True,0,False,2022-11-16,combined_all_favorable
False,75120.04770114925,True,0,False,2022-11-17,combined_all_favorable
False,77292.19942528718,True,0,False,2022-11-18,combined_all_favorable
False,75028.85804597684,True,0,False,2022-11-19,combined_all_favorable
False,80586.66666666654,True,0,False,2022-11-20,combined_all_favorable
False,115833.99999999972,True,0,False,2022-11-21,combined_all_favorable
False,131609.9999999997,True,0,False,2022-11-22,combined_all_favorable
False,79057.86494252855,True,0,False,2022-11-23,combined_all_favorable
False,79591.9614942527,True,0,False,2022-11-24,combined_all_favorable
False,80070.22701149409,True,0,False,2022-11-25,combined_all_favorable
False,301791.9999999999,True,0,False,2022-11-26,combined_all_favorable
False,391031.9999999998,True,0,False,2022-11-27,combined_all_favorable
False,417391.66666666645,True,0,False,2022-11-28,combined_all_favorable
False,160727.23809523834,True,0,False,2022-11-29,combined_all_favorable
False,170120.14285714307,True,0,False,2022-11-30,combined_all_favorable
False,174755.95238095254,True,0,False,2022-12-01,combined_all_favorable
False,177949.61904761923,True,0,False,2022-12-02,combined_all_favorable
False,109849.40934065923,True,0,False,2022-12-03,combined_all_favorable
False,88763.25549450541,True,0,False,2022-12-04,combined_all_favorable
False,89658.4807692307,True,0,False,2022-12-05,combined_all_favorable
False,90584.64010989005,True,0,False,2022-12-06,combined_all_favorable
False,89566.52472527466,True,0,False,2022-12-07,combined_all_favorable
False,87581.67307692302,True,0,False,2022-12-08,combined_all_favorable
False,88150.81593406589,True,0,False,2022-12-09,combined_all_favorable
False,75863.28563218389,True,0,False,2022-12-10,combined_all_favorable
False,76953.37183908046,True,0,False,2022-12-11,combined_all_favorable
False,76321.27183908047,True,0,False,2022-12-12,combined_all_favorable
False,76396.47528735634,True,0,False,2022-12-13,combined_all_favorable
False,76024.7971264368,True,0,False,2022-12-14,combined_all_favorable
False,75574.30057471267,True,0,False,2022-12-15,combined_all_favorable
False,68188.09367816096,True,0,False,2022-12-16,combined_all_favorable
False,67772.16839080465,True,0,False,2022-12-17,combined_all_favorable
False,57977.179885057536,True,0,False,2022-12-18,combined_all_favorable
False,57902.779885057535,True,0,False,2022-12-19,combined_all_favorable
False,44294.531609195474,True,0,False,2022-12-20,combined_all_favorable
False,44407.69942528743,True,0,False,2022-12-21,combined_all_favorable
False,44474.25574712651,True,0,False,2022-12-22,combined_all_favorable
False,42968.0201149426,True,0,False,2022-12-23,combined_all_favorable
False,41184.68678160927,True,0,False,2022-12-24,combined_all_favorable
False,41186.113218390885,True,0,False,2022-12-25,combined_all_favorable
False,91.9999999994394,True,0,False,2022-12-26,combined_all_favorable
False,43.66666666610777,True,0,False,2022-12-27,combined_all_favorable
False,51.99999999944281,True,0,False,2022-12-28,combined_all_favorable
False,35.99999999943735,True,0,False,2022-12-29,combined_all_favorable
False,23.99999999943872,True,0,False,2022-12-30,combined_all_favorable
False,58.66666666610675,True,0,False,2022-12-31,combined_all_favorable
False,25.999999999442466,True,0,False,2023-01-01,combined_all_favorable
False,13.0,True,0,False,2023-01-02,combined_all_favorable
False,11.926153846154206,True,0,False,2023-01-03,combined_all_favorable
False,17.830000000000723,True,0,False,2023-01-04,combined_all_favorable
False,16.996666666667334,True,0,False,2023-01-05,combined_all_favorable
False,23.999999999436668,True,0,False,2023-01-06,combined_all_favorable
False,31.999999999439396,True,0,False,2023-01-07,combined_all_favorable
False,23.99999999943529,True,0,False,2023-01-08,combined_all_favorable
False,19.47547619047574,True,0,False,2023-01-09,combined_all_favorable
False,18.139761904761432,True,0,False,2023-01-10,combined_all_favorable
False,17.043095238094836,True,0,False,2023-01-11,combined_all_favorable
False,17.451373626374043,True,0,False,2023-01-12,combined_all_favorable
False,27.666666666106735,True,0,False,2023-01-13,combined_all_favorable
False,16.02040229885061,True,0,False,2023-01-14,combined_all_favorable
False,28.666666666105712,True,0,False,2023-01-15,combined_all_favorable
False,43.99999999943836,True,0,False,2023-01-16,combined_all_favorable
False,43.99999999943836,True,0,False,2023-01-17,combined_all_favorable
False,20.673095238095204,True,0,False,2023-01-18,combined_all_favorable
False,17.661666666666584,True,0,False,2023-01-19,combined_all_favorable
False,35.999999999436305,True,0,False,2023-01-20,combined_all_favorable
False,96.66666666610773,True,0,False,2023-01-21,combined_all_favorable
False,73.99999999944177,True,0,False,2023-01-22,combined_all_favorable
False,76.66666666610877,True,0,False,2023-01-23,combined_all_favorable
False,28.999999999437684,True,0,False,2023-01-24,combined_all_favorable
False,37.57142857139775,True,0,False,2023-01-25,combined_all_favorable
False,34.14999999999968,True,0,False,2023-01-26,combined_all_favorable
False,42.66666666610979,True,0,False,2023-01-27,combined_all_favorable
False,48.99999999943665,True,0,False,2023-01-28,combined_all_favorable
False,31.61904761901416,True,0,False,2023-01-29,combined_all_favorable
False,25.333333333297936,True,0,False,2023-01-30,combined_all_favorable
False,32.3333333332967,True,0,False,2023-01-31,combined_all_favorable
False,21.096153846140133,True,0,False,2023-02-01,combined_all_favorable
False,19.19047619051633,True,0,False,2023-02-02,combined_all_favorable
False,17.616666666666557,True,0,False,2023-02-03,combined_all_favorable
False,15.350000000000012,True,0,False,2023-02-04,combined_all_favorable
False,17.190476190511767,True,0,False,2023-02-05,combined_all_favorable
False,17.33333333389226,True,0,False,2023-02-06,combined_all_favorable
False,21.761904761936137,True,0,False,2023-02-07,combined_all_favorable
False,58.6666666661057,True,0,False,2023-02-08,combined_all_favorable
False,61.99999999943938,True,0,False,2023-02-09,combined_all_favorable
False,29.999999999435275,True,0,False,2023-02-10,combined_all_favorable
False,17.906666666666922,True,0,False,2023-02-11,combined_all_favorable
False,18.456428571428518,True,0,False,2023-02-12,combined_all_favorable
False,18.000000000559268,True,0,False,2023-02-13,combined_all_favorable
False,21.03021978023421,True,0,False,2023-02-14,combined_all_favorable
False,16.666666666104668,True,0,False,2023-02-15,combined_all_favorable
False,12.999999999434252,True,0,False,2023-02-16,combined_all_favorable
False,12.999999999434252,True,0,False,2023-02-17,combined_all_favorable
False,37.999999999439375,True,0,False,2023-02-18,combined_all_favorable
False,29.063571428571265,True,0,False,2023-02-19,combined_all_favorable
False,27.0854761904762,True,0,False,2023-02-20,combined_all_favorable
False,17.276666666667353,True,0,False,2023-02-21,combined_all_favorable
False,18.898351648365896,True,0,False,2023-02-22,combined_all_favorable
False,19.705476190475785,True,0,False,2023-02-23,combined_all_favorable
False,20.87637362638775,True,0,False,2023-02-24,combined_all_favorable
False,16.686781609087344,True,0,False,2023-02-25,combined_all_favorable
False,17.0419540228805,True,0,False,2023-02-26,combined_all_favorable
False,35.99999999943665,True,0,False,2023-02-27,combined_all_favorable
False,19.423563218283302,True,0,False,2023-02-28,combined_all_favorable
False,19.817816091846655,True,0,False,2023-03-01,combined_all_favorable
False,21.61091954012259,True,0,False,2023-03-02,combined_all_favorable
False,20.268390804490263,True,0,False,2023-03-03,combined_all_favorable
False,20.268390804490263,True,0,False,2023-03-04,combined_all_favorable
False,51.999999999438344,True,0,False,2023-03-05,combined_all_favorable
False,21.999999999441393,True,0,False,2023-03-06,combined_all_favorable
False,19.205000000000155,True,0,False,2023-03-07,combined_all_favorable
False,20.333333333319388,True,0,False,2023-03-08,combined_all_favorable
False,17.82356321828353,True,0,False,2023-03-09,combined_all_favorable
False,20.79712643667456,True,0,False,2023-03-10,combined_all_favorable
False,24.714285714314425,True,0,False,2023-03-11,combined_all_favorable
False,27.85714285717351,True,0,False,2023-03-12,combined_all_favorable
False,26.428571428601554,True,0,False,2023-03-13,combined_all_favorable
False,25.42857142860103,True,0,False,2023-03-14,combined_all_favorable
False,25.33333333336258,True,0,False,2023-03-15,combined_all_favorable
False,15.014367815985235,True,0,False,2023-03-16,combined_all_favorable
False,20.442307692323546,True,0,False,2023-03-17,combined_all_favorable
False,28.999999999445436,True,0,False,2023-03-18,combined_all_favorable
False,20.282967032982544,True,0,False,2023-03-19,combined_all_favorable
False,22.333333333302875,True,0,False,2023-03-20,combined_all_favorable
False,23.9999999994357,True,0,False,2023-03-21,combined_all_favorable
False,26.619047619015404,True,0,False,2023-03-22,combined_all_favorable
False,18.66666666610775,True,0,False,2023-03-23,combined_all_favorable
False,27.666666666104717,True,0,False,2023-03-24,combined_all_favorable
False,31.999999999442423,True,0,False,2023-03-25,combined_all_favorable
False,58.66666666610371,True,0,False,2023-03-26,combined_all_favorable
False,65.99999999943638,True,0,False,2023-03-27,combined_all_favorable
False,19.000000000568647,True,0,False,2023-03-28,combined_all_favorable
False,16.619047619012782,True,0,False,2023-03-29,combined_all_favorable
False,113.99999999944276,True,0,False,2023-03-30,combined_all_favorable
False,55.66666666611178,True,0,False,2023-03-31,combined_all_favorable
False,46.66666666611279,True,0,False,2023-04-01,combined_all_favorable
False,4279.99999999948,True,0,False,2023-04-02,combined_all_favorable
False,4200.666666666186,True,0,False,2023-04-03,combined_all_favorable
False,4029.619047619084,True,0,False,2023-04-04,combined_all_favorable
False,3862.4761904762477,True,0,False,2023-04-05,combined_all_favorable
False,4759.914835164799,True,0,False,2023-04-06,combined_all_favorable
False,5159.123626373586,True,0,False,2023-04-07,combined_all_favorable
False,4995.403846153803,True,0,False,2023-04-08,combined_all_favorable
False,5690.332417582368,True,0,False,2023-04-09,combined_all_favorable
False,5296.2390109889575,True,0,False,2023-04-10,combined_all_favorable
False,4609.095977011577,True,0,False,2023-04-11,combined_all_favorable
False,4638.668390804678,True,0,False,2023-04-12,combined_all_favorable
False,4660.737356321917,True,0,False,2023-04-13,combined_all_favorable
False,4580.145402298928,True,0,False,2023-04-14,combined_all_favorable
False,4658.35229885065,True,0,False,2023-04-15,combined_all_favorable
False,4572.935057471339,True,0,False,2023-04-16,combined_all_favorable
False,4476.737356321913,True,0,False,2023-04-17,combined_all_favorable
False,4447.348850574783,True,0,False,2023-04-18,combined_all_favorable
False,4849.555747126503,True,0,False,2023-04-19,combined_all_favorable
False,4668.283333333398,True,0,False,2023-04-20,combined_all_favorable
False,4638.530459770176,True,0,False,2023-04-21,combined_all_favorable
False,4487.92356321845,True,0,False,2023-04-22,combined_all_favorable
False,4183.772988505804,True,0,False,2023-04-23,combined_all_favorable
False,3935.0649425287916,True,0,False,2023-04-24,combined_all_favorable
False,3571.6626436782135,True,0,False,2023-04-25,combined_all_favorable
False,3222.9270114943033,True,0,False,2023-04-26,combined_all_favorable
False,2817.4270114943,True,0,False,2023-04-27,combined_all_favorable
False,2513.4097701149867,True,0,False,2023-04-28,combined_all_favorable
False,2171.064942528778,True,0,False,2023-04-29,combined_all_favorable
False,1682.0477011494652,True,0,False,2023-04-30,combined_all_favorable
False,1201.2718390804976,True,0,False,2023-05-01,combined_all_favorable
False,1201.4683908046352,True,0,False,2023-05-02,combined_all_favorable
False,1270.7339080460133,True,0,False,2023-05-03,combined_all_favorable
False,2815.9999999995634,True,0,False,2023-05-04,combined_all_favorable
False,3045.9999999995493,True,0,False,2023-05-05,combined_all_favorable
False,1378.23735632188,True,0,False,2023-05-06,combined_all_favorable
False,1503.2857142858236,True,0,False,2023-05-07,combined_all_favorable
